Wall time,Step,Value
1753496106.5677044,6356992,644.0
1753496128.5603993,6373376,644.0
1753496152.4359143,6389760,644.0
1753496176.1207159,6406144,644.0
1753496197.9608088,6422528,644.0
1753496221.6994581,6438912,644.0
1753496245.5810008,6455296,645.0
1753496267.2696798,6471680,645.0
1753496290.938849,6488064,645.0
1753496314.763295,6504448,645.0
1753496336.7044094,6520832,645.0
1753496360.4565032,6537216,645.0
1753496384.1378653,6553600,645.0
1753496405.9591465,6569984,646.0
1753496429.9035516,6586368,646.0
1753496453.6700008,6602752,646.0
1753496475.7168489,6619136,646.0
1753496499.3241444,6635520,646.0
1753496523.1753018,6651904,646.0
1753496544.9347074,6668288,646.0
1753496568.5509715,6684672,647.0
1753496592.3730938,6701056,647.0
1753496616.2723753,6717440,647.0
1753496638.1743577,6733824,647.0
1753496662.0889275,6750208,647.0
1753496686.0302913,6766592,647.0
1753496707.9037626,6782976,647.0
1753496731.7382243,6799360,647.0
1753496755.42237,6815744,648.0
1753496777.3054879,6832128,648.0
1753496801.0643075,6848512,648.0
1753496824.9782195,6864896,648.0
1753496846.5321329,6881280,648.0
1753496871.8034313,6897664,648.0
1753496895.8430054,6914048,648.0
1753496917.6509912,6930432,648.0
1753496941.3904915,6946816,649.0
1753496965.314499,6963200,649.0
1753496986.9083035,6979584,649.0
1753497010.6333866,6995968,649.0
1753497034.5606213,7012352,649.0
1753497056.1983829,7028736,649.0
1753497079.8632762,7045120,649.0
1753497103.7389343,7061504,649.0
1753497127.4552197,7077888,649.0
1753497149.0216568,7094272,650.0
1753497172.7109833,7110656,650.0
1753497196.6296854,7127040,650.0
1753497218.141693,7143424,650.0
1753497242.1059883,7159808,650.0
1753497266.4516628,7176192,650.0
1753497287.9320123,7192576,650.0
1753497311.5371008,7208960,651.0
1753497335.795469,7225344,651.0
1753497357.448642,7241728,651.0
1753497381.4711156,7258112,651.0
1753497405.098505,7274496,651.0
1753497427.164528,7290880,651.0
1753497450.7340584,7307264,651.0
1753497474.4483817,7323648,651.0
1753497496.6287954,7340032,651.0
1753497520.1983757,7356416,652.0
1753497543.7337615,7372800,652.0
1753497565.6720586,7389184,652.0
1753497589.6071255,7405568,652.0
1753497613.3197582,7421952,652.0
1753497637.1204343,7438336,652.0
1753497659.1607003,7454720,652.0
1753497682.8712637,7471104,652.0
1753497706.6480768,7487488,652.0
1753497728.6917212,7503872,653.0
1753497752.5554793,7520256,653.0
1753497776.2171829,7536640,653.0
1753497798.3907228,7553024,653.0
1753497822.256067,7569408,653.0
1753497845.866575,7585792,653.0
1753497867.985125,7602176,653.0
1753497891.9869525,7618560,653.0
1753497915.5719237,7634944,653.0
1753497937.506832,7651328,654.0
1753497961.3665543,7667712,654.0
1753497985.2201467,7684096,654.0
1753498008.7643638,7700480,654.0
1753498031.1361525,7716864,654.0
1753498054.9007363,7733248,654.0
1753498078.782213,7749632,654.0
1753498100.578391,7766016,654.0
1753498124.5390532,7782400,654.0
1753498148.2005386,7798784,654.0
1753498170.1591992,7815168,654.0
1753498193.991636,7831552,655.0
1753498218.2389388,7847936,655.0
1753498240.34142,7864320,655.0
1753498264.2407122,7880704,655.0
1753498288.336881,7897088,655.0
1753498310.4958067,7913472,655.0
1753498334.2189453,7929856,655.0
1753498357.8576136,7946240,655.0
1753498379.6083777,7962624,655.0
1753498403.1420622,7979008,655.0
1753498427.1139445,7995392,655.0
1753498450.9676774,8011776,656.0
1753498472.4948566,8028160,656.0
1753498496.5403957,8044544,656.0
1753498520.3924103,8060928,656.0
1753498542.5261698,8077312,656.0
1753498566.2449965,8093696,656.0
1753498590.1075742,8110080,656.0
1753498612.2694962,8126464,656.0
1753498636.228335,8142848,656.0
1753498659.8806298,8159232,656.0
1753498681.7954535,8175616,657.0
1753498705.6038165,8192000,657.0
1753498729.3239832,8208384,657.0
1753498751.6329846,8224768,657.0
1753498775.3716762,8241152,657.0
1753498799.0996094,8257536,657.0
1753498821.2197309,8273920,657.0
1753498845.004573,8290304,657.0
1753498868.5299547,8306688,657.0
1753498893.3547459,8323072,657.0
1753498915.13895,8339456,657.0
1753498939.3165998,8355840,657.0
1753498962.6481118,8372224,657.0
1753498984.8207076,8388608,658.0
1753499008.5173335,8404992,658.0
1753499032.2666092,8421376,658.0
1753499054.4614408,8437760,658.0
1753499078.3133473,8454144,658.0
1753499102.366299,8470528,658.0
1753499124.4378414,8486912,658.0
1753499148.3974977,8503296,658.0
1753499172.6335816,8519680,658.0
1753499194.4468412,8536064,658.0
1753499218.2860029,8552448,658.0
1753499242.527126,8568832,658.0
1753499266.2369971,8585216,658.0
1753499288.2327874,8601600,659.0
1753499312.2328005,8617984,659.0
1753499336.1612866,8634368,659.0
1753499357.973489,8650752,659.0
1753499381.77576,8667136,659.0
1753499405.7986202,8683520,659.0
1753499427.7990432,8699904,659.0
1753499451.3833408,8716288,659.0
1753499475.422497,8732672,659.0
1753499497.0390441,8749056,659.0
1753499520.5419223,8765440,659.0
1753499544.615042,8781824,659.0
1753499566.5427525,8798208,660.0
1753499590.2250931,8814592,660.0
1753499613.9688878,8830976,660.0
1753499635.824799,8847360,660.0
1753499659.6027455,8863744,660.0
1753499683.46228,8880128,660.0
1753499707.18952,8896512,660.0
1753499729.2463527,8912896,660.0
1753499753.3009236,8929280,660.0
1753499777.0094597,8945664,660.0
1753499798.9341695,8962048,660.0
1753499822.5164497,8978432,660.0
1753499846.3753686,8994816,660.0
1753499868.606198,9011200,661.0
1753499892.2549455,9027584,661.0
1753499916.0954843,9043968,661.0
1753499937.964522,9060352,661.0
1753499961.559659,9076736,661.0
1753499985.1243804,9093120,661.0
1753500007.2904427,9109504,661.0
1753500031.493391,9125888,661.0
1753500055.2836528,9142272,661.0
1753500077.3525944,9158656,661.0
1753500101.4145365,9175040,661.0
1753500125.0791826,9191424,661.0
1753500148.726189,9207808,661.0
1753500170.8852448,9224192,662.0
1753500194.4925096,9240576,662.0
1753500218.272147,9256960,662.0
1753500240.233184,9273344,662.0
1753500264.1432598,9289728,662.0
1753500288.1010363,9306112,662.0
1753500310.2204888,9322496,662.0
1753500333.9689615,9338880,662.0
1753500357.5116568,9355264,662.0
